index,vul_code,is_vulnerable,programming_language,method_name,file_name,repo_url,repo_owner,committer,committer_date,commit_msg,cwe_id,cwe_name,cwe_description,cwe_url,cve_id,patch
29,def remote_address @request.forwarded_for || socket_address rescue Exception log_error nil end,True,Ruby,remote_address,connection.rb,https://github.com/macournoyer/thin,macournoyer,macournoyer,2009-08-12 17:28:38-04:00,Fix Remote address spoofing vulnerability in Connection#remote_address [Alexey Borzenkov],CWE-20,Improper Input Validation,"The product receives input or data, but it does
        not validate or incorrectly validates that the input has the
        properties that are required to process the data safely and
        correctly.",https://cwe.mitre.org/data/definitions/20.html,CVE-2009-3287,def remote_address socket_address rescue Exception log_error nil end
31,def forwarded_for @env[FORWARDED_FOR] end,True,Ruby,forwarded_for,request.rb,https://github.com/macournoyer/thin,macournoyer,macournoyer,2009-08-12 17:28:38-04:00,Fix Remote address spoofing vulnerability in Connection#remote_address [Alexey Borzenkov],CWE-20,Improper Input Validation,"The product receives input or data, but it does
        not validate or incorrectly validates that the input has the
        properties that are required to process the data safely and
        correctly.",https://cwe.mitre.org/data/definitions/20.html,CVE-2009-3287,"def create exists = true if params.has_key?(:inflated_object) params[:name] ||= params[:inflated_object].name params[:admin] ||= params[:inflated_object].admin end # We can only create clients if we're the admin or the validator. # But only allow creating admin clients if we're already an admin. if params[:admin] == true && @auth_user.admin != true raise Forbidden, ""You are not allowed to take this action."" end begin Chef::ApiClient.cdb_load(params[:name]) rescue Chef::Exceptions::CouchDBNotFound exists = false end raise Conflict, ""Client already exists"" if exists @client = Chef::ApiClient.new @client.name(params[:name]) @client.admin(params[:admin]) if params[:admin] @client.create_keys @client.cdb_save self.status = 201 headers['Location'] = absolute_url(:client, @client.name) display({ :uri => absolute_url(:client, @client.name), :private_key => @client.private_key }) end"
33,"it ""should return HTTP_X_FORWARDED_FOR as remote_address"" do @connection.request.env['HTTP_X_FORWARDED_FOR'] = '1.2.3.4' @connection.remote_address.should == '1.2.3.4' end",True,Ruby,"""should return HTTP_X_FORWARDED_FOR as remote_address""",connection_spec.rb,https://github.com/macournoyer/thin,macournoyer,macournoyer,2009-08-12 17:28:38-04:00,Fix Remote address spoofing vulnerability in Connection#remote_address [Alexey Borzenkov],CWE-20,Improper Input Validation,"The product receives input or data, but it does
        not validate or incorrectly validates that the input has the
        properties that are required to process the data safely and
        correctly.",https://cwe.mitre.org/data/definitions/20.html,CVE-2009-3287,"def rebuild_time required_parameters :repository, :arch load_packages_mainpage @repository = params[:repository] @arch = params[:arch] @hosts = begin Integer(params[:hosts] || '40') rescue 40 end @scheduler = params[:scheduler] || 'needed' unless [""fifo"", ""lifo"", ""random"", ""btime"", ""needed"", ""neededb"", ""longest_data"", ""longested_triedread"", ""longest""].include? @scheduler flash[:error] = ""Invalid scheduler type, check mkdiststats docu - aehm, source"" redirect_to :action => :show, :project => @project return end bdep = find_cached(BuilddepInfo, :project => @project.name, :repository => @repository, :arch => @arch) jobs = find_cached(Jobhislist , :project => @project.name, :repository => @repository, :arch => @arch, :limit => @packages.each.size * 3, :code => ['succeeded', 'unchanged']) unless bdep and jobs flash[:error] = ""Could not collect infos about repository #{@repository}/#{@arch}"" redirect_to :action => :show, :project => @project return end indir = Dir.mktmpdir f = File.open(indir + ""/_builddepinfo.xml"", 'w') f.write(bdep.dump_xml) f.close f = File.open(indir + ""/_jobhistory.xml"", 'w') f.write(jobs.dump_xml) f.close outdir = Dir.mktmpdir logger.debug ""cd #{RAILS_ROOT}/vendor/diststats && perl ./mkdiststats --srcdir=#{indir} --destdir=#{outdir} --outfmt=xml #{@project.name}/#{@repository}/#{@arch} --width=910 --buildhosts=#{@hosts} --scheduler=#{@scheduler}"" fork do Dir.chdir(""#{RAILS_ROOT}/vendor/diststats"") system(""perl"", ""./mkdiststats"", ""--srcdir=#{indir}"", ""--destdir=#{outdir}"", ""--outfmt=xml"", ""#{@project.name}/#{@repository}/#{@arch}"", ""--width=910"", ""--buildhosts=#{@hosts}"", ""--scheduler=#{@scheduler}"") end Process.wait f=File.open(outdir + ""/rebuild.png"") png=f.read f.close @pngkey = Digest::MD5.hexdigest( params.to_s ) Rails.cache.write(""rebuild-%s.png"" % @pngkey, png) f=File.open(outdir + ""/longest.xml"") longest = ActiveXML::LibXMLNode.new(f.read) @timings = Hash.new longest.timings.each_package do |p| @timings[p.value(:name)] = [p.value(:buildtime), p.value(:finished)] end @rebuildtime = Integer(longest.value :rebuildtime) f.close @longestpaths = Array.new longest.longestpath.each_path do |path| currentpath = Array.new path.each_package do |p| currentpath << p.text end @longestpaths << currentpath end # we append 4 empty paths, so there are always at least 4 in the array # to simplify the view code 4.times { @longestpaths << Array.new } FileUtils.rm_rf indir FileUtils.rm_rf outdir end"
45,"def rebuild_time required_parameters :repository, :arch load_packages_mainpage @repository = params[:repository] @arch = params[:arch] @hosts = begin Integer(params[:hosts] || '40') rescue 40 end @scheduler = params[:scheduler] || 'needed' bdep = find_cached(BuilddepInfo, :project => @project.name, :repository => @repository, :arch => @arch) jobs = find_cached(Jobhislist , :project => @project.name, :repository => @repository, :arch => @arch, :limit => @packages.each.size * 3, :code => ['succeeded', 'unchanged']) unless bdep and jobs flash[:error] = ""Could not collect infos about repository #{@repository}/#{@arch}"" redirect_to :action => :show, :project => @project return end indir = Dir.mktmpdir f = File.open(indir + ""/_builddepinfo.xml"", 'w') f.write(bdep.dump_xml) f.close f = File.open(indir + ""/_jobhistory.xml"", 'w') f.write(jobs.dump_xml) f.close outdir = Dir.mktmpdir cmd=""perl ./mkdiststats '--srcdir=#{indir}' '--destdir=#{outdir}' --outfmt=xml #{@project.name}/#{@repository}/#{@arch} --width=910 --buildhosts=#{@hosts} --scheduler=#{@scheduler}"" logger.debug ""cd #{RAILS_ROOT}/vendor/diststats && #{cmd}"" system(""cd #{RAILS_ROOT}/vendor/diststats && #{cmd}"") f=File.open(outdir + ""/rebuild.png"") png=f.read f.close @pngkey = Digest::MD5.hexdigest( params.to_s ) Rails.cache.write(""rebuild-%s.png"" % @pngkey, png) f=File.open(outdir + ""/longest.xml"") longest = ActiveXML::LibXMLNode.new(f.read) @timings = Hash.new longest.timings.each_package do |p| @timings[p.value(:name)] = [p.value(:buildtime), p.value(:finished)] end @rebuildtime = Integer(longest.value :rebuildtime) f.close @longestpaths = Array.new longest.longestpath.each_path do |path| currentpath = Array.new path.each_package do |p| currentpath << p.text end @longestpaths << currentpath end # we append 4 empty paths, so there are always at least 4 in the array # to simplify the view code 4.times { @longestpaths << Array.new } FileUtils.rm_rf indir FileUtils.rm_rf outdir end",True,Ruby,rebuild_time,project_controller.rb,https://github.com/openSUSE/open-build-service,openSUSE,Stephan Kulow,2011-09-02 14:50:54+02:00,[webui] check the value of the scheduler parameter,CWE-94,Improper Control of Generation of Code ('Code Injection'),"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",https://cwe.mitre.org/data/definitions/94.html,CVE-2011-3178,"def index valid_http_methods :get, :post # for permission check if params[:package] and not [""_repository"", ""_jobhistory""].include?(params[:package]) pkg = DbPackage.get_by_project_and_name( params[:project], params[:package], use_source=false ) else prj = DbProject.get_by_name params[:project] end if request.get? pass_to_backend return end if @http_user.is_admin? # check for a local package instance DbPackage.get_by_project_and_name( params[:project], params[:package], follow_project_links=false ) pass_to_backend else render_error :status => 403, :errorcode => ""execute_cmd_no_permission"", :message => ""Upload of binaries is only permitted for administrators"" end end"
49,"def index valid_http_methods :get, :post, :put # for permission check if params[:package] and not [""_repository"", ""_jobhistory""].include?(params[:package]) pkg = DbPackage.get_by_project_and_name( params[:project], params[:package], use_source=false ) else prj = DbProject.get_by_name params[:project] end pass_to_backend end",True,Ruby,index,build_controller.rb,https://github.com/openSUSE/open-build-service,openSUSE,Adrian Schröter,2011-12-12 15:51:03+01:00,[api] support binary package upload for the admin,CWE-20,Improper Input Validation,"The product receives input or data, but it does
        not validate or incorrectly validates that the input has the
        properties that are required to process the data safely and
        correctly.",https://cwe.mitre.org/data/definitions/20.html,CVE-2011-4181,"def index valid_http_methods :get, :post # for permission check if params[:package] and not [""_repository"", ""_jobhistory""].include?(params[:package]) pkg = DbPackage.get_by_project_and_name( params[:project], params[:package], use_source=false ) else prj = DbProject.get_by_name params[:project] end if request.get? pass_to_backend return end if @http_user.is_admin? # check for a local package instance DbPackage.get_by_project_and_name( params[:project], params[:package], follow_project_links=false ) pass_to_backend else render_error :status => 403, :errorcode => ""execute_cmd_no_permission"", :message => ""Upload of binaries is only permitted for administrators"" end end"
50,"def index valid_http_methods :get, :post, :put # for permission check if params[:package] and not [""_repository"", ""_jobhistory""].include?(params[:package]) pkg = DbPackage.get_by_project_and_name( params[:project], params[:package], use_source=false ) else prj = DbProject.get_by_name params[:project] end pass_to_backend end",True,Ruby,index,build_controller.rb,https://github.com/openSUSE/open-build-service,openSUSE,Adrian Schröter,2011-12-12 15:51:03+01:00,[api] support binary package upload for the admin,CWE-434,Unrestricted Upload of File with Dangerous Type,The product allows the attacker to upload or transfer files of dangerous types that can be automatically processed within the product's environment.,https://cwe.mitre.org/data/definitions/434.html,CVE-2011-4183,"def index valid_http_methods :get, :post # for permission check if params[:package] and not [""_repository"", ""_jobhistory""].include?(params[:package]) pkg = DbPackage.get_by_project_and_name( params[:project], params[:package], use_source=false ) else prj = DbProject.get_by_name params[:project] end if request.get? pass_to_backend return end if @http_user.is_admin? # check for a local package instance DbPackage.get_by_project_and_name( params[:project], params[:package], follow_project_links=false ) pass_to_backend else render_error :status => 403, :errorcode => ""execute_cmd_no_permission"", :message => ""Upload of binaries is only permitted for administrators"" end end"
51,"def package_index valid_http_methods :get required_parameters :project, :repository, :arch, :package # read access permission check if params[:package] == ""_repository"" prj = DbProject.get_by_name params[:project], use_source=false else pkg = DbPackage.get_by_project_and_name params[:project], params[:package], use_source=false end pass_to_backend end",True,Ruby,package_index,build_controller.rb,https://github.com/openSUSE/open-build-service,openSUSE,Adrian Schröter,2011-12-12 15:51:03+01:00,[api] support binary package upload for the admin,CWE-20,Improper Input Validation,"The product receives input or data, but it does
        not validate or incorrectly validates that the input has the
        properties that are required to process the data safely and
        correctly.",https://cwe.mitre.org/data/definitions/20.html,CVE-2011-4181,"def do_project_copy( params ) # set user if nil, needed for delayed job in Package model User.current ||= User.find_by_login(params[:user]) check_write_access! # copy entire project in the backend begin path = ""/source/#{URI.escape(self.name)}"" path << Suse::Backend.build_query_from_hash(params, [:cmd, :user, :comment, :oproject, :withbinaries, :withhistory, :makeolder]) Suse::Backend.post path, nil rescue Suse::Backend::HTTPError => e logger.debug ""copy failed: #{e.message}"" # we need to check results of backend in any case (also timeout error eg) end # restore all package meta data objects in DB backend_pkgs = Collection.find :package, :match => ""@project='#{self.name}'"" backend_pkgs.each_package do |package| path = ""/source/#{URI.escape(self.name)}/#{package.name}/_meta"" p = self.packages.new(name: package.name) p.update_from_xml(Xmlhash.parse(Suse::Backend.get(path).body)) p.save! # do not store end packages.each { |p| p.sources_changed } end"
52,"def package_index valid_http_methods :get required_parameters :project, :repository, :arch, :package # read access permission check if params[:package] == ""_repository"" prj = DbProject.get_by_name params[:project], use_source=false else pkg = DbPackage.get_by_project_and_name params[:project], params[:package], use_source=false end pass_to_backend end",True,Ruby,package_index,build_controller.rb,https://github.com/openSUSE/open-build-service,openSUSE,Adrian Schröter,2011-12-12 15:51:03+01:00,[api] support binary package upload for the admin,CWE-434,Unrestricted Upload of File with Dangerous Type,The product allows the attacker to upload or transfer files of dangerous types that can be automatically processed within the product's environment.,https://cwe.mitre.org/data/definitions/434.html,CVE-2011-4183,"def self.new_from_xml_hash(hash) r = Review.new r.state = :new hash.delete('state') r.by_user = hash.delete('by_user') r.by_group = hash.delete('by_group') r.by_project = hash.delete('by_project') r.by_package = hash.delete('by_package') r.reviewer = r.creator = hash.delete('who') r.reason = hash.delete('comment') begin r.created_at = Time.zone.parse(hash.delete('when')) rescue TypeError # no valid time -> ignore end raise ArgumentError, ""too much information #{hash.inspect}"" if hash.present? r end"
78,"def do_project_copy( params ) # copy entire project in the backend begin path = ""/source/#{URI.escape(self.name)}"" path << Suse::Backend.build_query_from_hash(params, [:cmd, :user, :comment, :oproject, :withbinaries, :withhistory, :makeolder]) Suse::Backend.post path, nil rescue Suse::Backend::HTTPError => e logger.debug ""copy failed: #{e.message}"" # we need to check results of backend in any case (also timeout error eg) end # set user if nil, needed for delayed job in Package model User.current ||= User.find_by_login(params[:user]) # restore all package meta data objects in DB backend_pkgs = Collection.find :package, :match => ""@project='#{self.name}'"" backend_pkgs.each_package do |package| path = ""/source/#{URI.escape(self.name)}/#{package.name}/_meta"" p = self.packages.new(name: package.name) p.update_from_xml(Xmlhash.parse(Suse::Backend.get(path).body)) p.save! # do not store end packages.each { |p| p.sources_changed } end",True,Ruby,do_project_copy,project.rb,https://github.com/openSUSE/open-build-service,openSUSE,Adrian Schröter,2013-07-05 17:21:21+02:00,"[api] move write permission checks from controller to package and project model

This is just the first part doing the checks. Removing the old ones is another step.",CWE-275,Permission Issues,Weaknesses in this category are related to improper assignment or handling of permissions.,https://cwe.mitre.org/data/definitions/275.html,CVE-2013-3703,"def test_parse_bigger xml = <<-XML.strip_heredoc <request id=""1027"" creator=""Iggy""> <action type=""submit""> <source project=""home:Iggy"" package=""TestPack"" rev=""1""/> <target project=""kde4"" package=""mypackage""/> <options> <sourceupdate>cleanup</sourceupdate> </options> <acceptinfo rev=""1"" srcmd5=""806a6e27ed7915d1bb8d8a989404fd5a"" osrcmd5=""d41d8cd98f00b204e9800998ecf8427e""/> </action> <priority>critical</priority> <state name=""review"" who=""Iggy"" when=""2012-11-07T21:13:12""> <comment>No comment</comment> </state> <review state=""new"" when=""2017-09-01T09:11:11"" by_user=""adrian""/> <review state=""new"" when=""2017-09-01T09:11:11"" by_group=""test_group""/> <review state=""accepted"" when=""2012-11-07T21:13:12"" who=""tom"" by_user=""tom""> <comment>review1</comment> </review> <review state=""new"" when=""2012-11-07T21:13:13"" who=""tom"" by_user=""tom""> <comment>please accept</comment> </review> <description>Left blank</description> </request> XML req = BsRequest.new_from_xml(xml) req.save! # number got increased by one assert_equal 1027, req.number newxml = req.render_xml expected = <<-XML.strip_heredoc <request id=""1027"" creator=""Iggy""> <action type=""submit""> <source project=""home:Iggy"" package=""TestPack"" rev=""1""/> <target project=""kde4"" package=""mypackage""/> <options> <sourceupdate>cleanup</sourceupdate> </options> <acceptinfo rev=""1"" srcmd5=""806a6e27ed7915d1bb8d8a989404fd5a"" osrcmd5=""d41d8cd98f00b204e9800998ecf8427e""/> </action> <priority>critical</priority> <state name=""review"" who=""Iggy"" when=""2012-11-07T21:13:12""> <comment>No comment</comment> </state> <review state=""new"" when=""2017-09-01T09:11:11"" by_user=""adrian""/> <review state=""new"" when=""2017-09-01T09:11:11"" by_group=""test_group""/> <review state=""new"" when=""2012-11-07T21:13:12"" who=""tom"" by_user=""tom""> <comment>review1</comment> </review> <review state=""new"" when=""2012-11-07T21:13:13"" who=""tom"" by_user=""tom""> <comment>please accept</comment> </review> <description>Left blank</description> </request> XML assert_equal expected, newxml wi = req.webui_infos(diffs: false) # iggy is *not* target maintainer assert_equal false, wi['is_target_maintainer'] assert_equal wi['actions'][0], type: :submit, sprj: 'home:Iggy', spkg: 'TestPack', srev: '1', tprj: 'kde4', tpkg: 'mypackage', name: 'Submit TestPack' end"
88,"def self.new_from_xml_hash(hash) r = Review.new r.state = hash.delete('state') { raise ArgumentError, 'no state' } r.state = r.state.to_sym r.by_user = hash.delete('by_user') r.by_group = hash.delete('by_group') r.by_project = hash.delete('by_project') r.by_package = hash.delete('by_package') r.reviewer = r.creator = hash.delete('who') r.reason = hash.delete('comment') begin r.created_at = Time.zone.parse(hash.delete('when')) rescue TypeError # no valid time -> ignore end raise ArgumentError, ""too much information #{hash.inspect}"" if hash.present? r end",True,Ruby,self.new_from_xml_hash,review.rb,https://github.com/openSUSE/open-build-service,openSUSE,Christian Bruckmayer,2018-05-30 11:26:15+02:00,"[api] Initialize review state with :new

to have the request review always in a sane state.

https://bugzilla.suse.com/show_bug.cgi?id=1094820

Signed-off-by: Christian Bruckmayer <cbruckmayer@suse.com>
Co-authored-by: Christian Bruckmayer <cbruckmayer@suse.com>",CWE-862,Missing Authorization,The product does not perform an authorization check when an actor attempts to access a resource or perform an action.,https://cwe.mitre.org/data/definitions/862.html,CVE-2018-7688,"def check_action_permission!(skip_source = nil) super(skip_source) # only perform the following check, if we are called from # BsRequest.permission_check_change_state! (that is, if # skip_source is set to true). Always executing this check # would be a regression, because this code is also executed # if a new request is created (which could fail if User.current # cannot modify the source_package). return unless skip_source target_project = Project.get_by_name(self.target_project) return unless target_project && target_project.is_a?(Project) target_package = target_project.packages.find_by_name(self.target_package) initialize_devel_package = target_project.find_attribute('OBS', 'InitializeDevelPackage') return if target_package || !initialize_devel_package opts = { follow_project_links: false } source_package = Package.get_by_project_and_name!(source_project, self.source_package, opts) return if User.current.can_modify?(source_package) msg = 'No permission to initialize the source package as a devel package' raise PostRequestNoPermission, msg end"
90,"def test_parse_bigger xml = <<-XML.strip_heredoc <request id=""1027"" creator=""Iggy""> <action type=""submit""> <source project=""home:Iggy"" package=""TestPack"" rev=""1""/> <target project=""kde4"" package=""mypackage""/> <options> <sourceupdate>cleanup</sourceupdate> </options> <acceptinfo rev=""1"" srcmd5=""806a6e27ed7915d1bb8d8a989404fd5a"" osrcmd5=""d41d8cd98f00b204e9800998ecf8427e""/> </action> <priority>critical</priority> <state name=""review"" who=""Iggy"" when=""2012-11-07T21:13:12""> <comment>No comment</comment> </state> <review state=""new"" when=""2017-09-01T09:11:11"" by_user=""adrian""/> <review state=""new"" when=""2017-09-01T09:11:11"" by_group=""test_group""/> <review state=""accepted"" when=""2012-11-07T21:13:12"" who=""tom"" by_user=""tom""> <comment>review1</comment> </review> <review state=""new"" when=""2012-11-07T21:13:13"" who=""tom"" by_user=""tom""> <comment>please accept</comment> </review> <description>Left blank</description> </request> XML req = BsRequest.new_from_xml(xml) req.save! # number got increased by one assert_equal 1027, req.number newxml = req.render_xml assert_equal xml, newxml wi = req.webui_infos(diffs: false) # iggy is *not* target maintainer assert_equal false, wi['is_target_maintainer'] assert_equal wi['actions'][0], type: :submit, sprj: 'home:Iggy', spkg: 'TestPack', srev: '1', tprj: 'kde4', tpkg: 'mypackage', name: 'Submit TestPack' end",True,Ruby,test_parse_bigger,bs_request_test.rb,https://github.com/openSUSE/open-build-service,openSUSE,Christian Bruckmayer,2018-05-30 11:26:15+02:00,"[api] Initialize review state with :new

to have the request review always in a sane state.

https://bugzilla.suse.com/show_bug.cgi?id=1094820

Signed-off-by: Christian Bruckmayer <cbruckmayer@suse.com>
Co-authored-by: Christian Bruckmayer <cbruckmayer@suse.com>",CWE-862,Missing Authorization,The product does not perform an authorization check when an actor attempts to access a resource or perform an action.,https://cwe.mitre.org/data/definitions/862.html,CVE-2018-7688,"def check_action_permission!(skip_source = nil) super(skip_source) # only perform the following check, if we are called from # BsRequest.permission_check_change_state! (that is, if # skip_source is set to true). Always executing this check # would be a regression, because this code is also executed # if a new request is created (which could fail if User.current # cannot modify the source_package). return unless skip_source target_project = Project.get_by_name(self.target_project) return unless target_project && target_project.is_a?(Project) target_package = target_project.packages.find_by_name(self.target_package) initialize_devel_package = target_project.find_attribute('OBS', 'InitializeDevelPackage') return if target_package || !initialize_devel_package opts = { follow_project_links: false } source_package = Package.get_by_project_and_name!(source_project, self.source_package, opts) return if User.current.can_modify?(source_package) msg = 'No permission to initialize the source package as a devel package' raise PostRequestNoPermission, msg end"
97,"def check_action_permission!(skip_source = nil) super(skip_source) # only perform the following check, if we are called from # BsRequest.permission_check_change_state! (that is, if # skip_source is set to true). Always executing this check # would be a regression, because this code is also executed # if a new request is created (which could fail if User.current # cannot modify the source_package). return unless skip_source target_project = Project.get_by_name(self.target_project) return unless target_project && target_project.is_a?(Project) target_package = target_project.packages.find_by_name(self.target_package) initialize_devel_package = target_project.find_attribute('OBS', 'InitializeDevelPackage') return if target_package || !initialize_devel_package source_package = Package.get_by_project_and_name(source_project, self.source_package) return if !source_package || User.current.can_modify?(source_package) msg = 'No permission to initialize the source package as a devel package' raise PostRequestNoPermission, msg end",True,Ruby,check_action_permission!,bs_request_action_submit.rb,https://github.com/openSUSE/open-build-service,openSUSE,Björn Geuken,2018-07-24 09:42:22+02:00,"Ignore a project link in BsRequestAction.check_action_permission!

This makes sure that we check the permissions of the correct package. For
instance, assume that the project ""Staging"" is a link project where the
link points to the ""Base"" project. Also, assume that there exists a
""Base/foo"" package, but there exists no explicit ""Staging/foo"" package.
Moreover, assume we check the permissions for the following ""submit""
action:

<action type=""submit"">
  <source project=""Staging"" package=""foo""/>
  <target project=""an_arbitrary_project"" package=""foo""/>
</action>

In this case, the old code checks if request acceptor can modify the
""Base/foo"" package (since it follows the project link). This is wrong
because the ""Staging/foo"" package would be turned into a branch during
accept.
The new code checks the correct package because it does not follow the
project link and requires that the source package exists in the source
project. Requiring the existence of the source package potentially
breaks artificial requests (for instance, a request where the ""submit""
action from above is preceded by a ""submit"" action that creates a
""Staging/foo"" package).

Note: so far I was unable to exploit the old code - so this is just
to avoid a potential future headache.

Fixes: commit 990ef7ccc (""[api][webui] Check access to source package"")",CWE-732,Incorrect Permission Assignment for Critical Resource,The product specifies permissions for a security-critical resource in a way that allows that resource to be read or modified by unintended actors.,https://cwe.mitre.org/data/definitions/732.html,CVE-2018-12466,"def check_action_permission!(skip_source = nil) super(skip_source) # only perform the following check, if we are called from # BsRequest.permission_check_change_state! (that is, if # skip_source is set to true). Always executing this check # would be a regression, because this code is also executed # if a new request is created (which could fail if User.current # cannot modify the source_package). return unless skip_source target_project = Project.get_by_name(self.target_project) return unless target_project && target_project.is_a?(Project) target_package = target_project.packages.find_by_name(self.target_package) initialize_devel_package = target_project.find_attribute('OBS', 'InitializeDevelPackage') return if target_package || !initialize_devel_package opts = { follow_project_links: false } source_package = Package.get_by_project_and_name!(source_project, self.source_package, opts) return if User.current.can_modify?(source_package) msg = 'No permission to initialize the source package as a devel package' raise PostRequestNoPermission, msg end"
98,"def check_action_permission!(skip_source = nil) super(skip_source) # only perform the following check, if we are called from # BsRequest.permission_check_change_state! (that is, if # skip_source is set to true). Always executing this check # would be a regression, because this code is also executed # if a new request is created (which could fail if User.current # cannot modify the source_package). return unless skip_source target_project = Project.get_by_name(self.target_project) return unless target_project && target_project.is_a?(Project) target_package = target_project.packages.find_by_name(self.target_package) initialize_devel_package = target_project.find_attribute('OBS', 'InitializeDevelPackage') return if target_package || !initialize_devel_package source_package = Package.get_by_project_and_name(source_project, self.source_package) return if !source_package || User.current.can_modify?(source_package) msg = 'No permission to initialize the source package as a devel package' raise PostRequestNoPermission, msg end",True,Ruby,check_action_permission!,bs_request_action_submit.rb,https://github.com/openSUSE/open-build-service,openSUSE,Björn Geuken,2018-07-24 09:42:22+02:00,"Ignore a project link in BsRequestAction.check_action_permission!

This makes sure that we check the permissions of the correct package. For
instance, assume that the project ""Staging"" is a link project where the
link points to the ""Base"" project. Also, assume that there exists a
""Base/foo"" package, but there exists no explicit ""Staging/foo"" package.
Moreover, assume we check the permissions for the following ""submit""
action:

<action type=""submit"">
  <source project=""Staging"" package=""foo""/>
  <target project=""an_arbitrary_project"" package=""foo""/>
</action>

In this case, the old code checks if request acceptor can modify the
""Base/foo"" package (since it follows the project link). This is wrong
because the ""Staging/foo"" package would be turned into a branch during
accept.
The new code checks the correct package because it does not follow the
project link and requires that the source package exists in the source
project. Requiring the existence of the source package potentially
breaks artificial requests (for instance, a request where the ""submit""
action from above is preceded by a ""submit"" action that creates a
""Staging/foo"" package).

Note: so far I was unable to exploit the old code - so this is just
to avoid a potential future headache.

Fixes: commit 990ef7ccc (""[api][webui] Check access to source package"")",CWE-732,Incorrect Permission Assignment for Critical Resource,The product specifies permissions for a security-critical resource in a way that allows that resource to be read or modified by unintended actors.,https://cwe.mitre.org/data/definitions/732.html,CVE-2018-12467,"def check_action_permission!(skip_source = nil) super(skip_source) # only perform the following check, if we are called from # BsRequest.permission_check_change_state! (that is, if # skip_source is set to true). Always executing this check # would be a regression, because this code is also executed # if a new request is created (which could fail if User.current # cannot modify the source_package). return unless skip_source target_project = Project.get_by_name(self.target_project) return unless target_project && target_project.is_a?(Project) target_package = target_project.packages.find_by_name(self.target_package) initialize_devel_package = target_project.find_attribute('OBS', 'InitializeDevelPackage') return if target_package || !initialize_devel_package opts = { follow_project_links: false } source_package = Package.get_by_project_and_name!(source_project, self.source_package, opts) return if User.current.can_modify?(source_package) msg = 'No permission to initialize the source package as a devel package' raise PostRequestNoPermission, msg end"
102,"def deliver!(mail) envelope_from = mail.return_path || mail.sender || mail.from_addrs.first return_path = ""-f \""#{envelope_from.to_s.shellescape}\"""" if envelope_from arguments = [settings[:arguments], return_path].compact.join("" "") self.class.call(settings[:location], arguments, mail) end",True,Ruby,deliver!,exim.rb,https://github.com/mikel/mail,mikel,Mikel Lindsaar,2012-03-06 18:59:38+11:00,Fix security vulnerability allowing command line exploit when using exim or sendmail from the command line,CWE-20,Improper Input Validation,"The product receives input or data, but it does
        not validate or incorrectly validates that the input has the
        properties that are required to process the data safely and
        correctly.",https://cwe.mitre.org/data/definitions/20.html,CVE-2012-2140,"def deliver!(mail) envelope_from = mail.return_path || mail.sender || mail.from_addrs.first return_path = ""-f "" + '""' + envelope_from.escape_for_shell + '""' if envelope_from arguments = [settings[:arguments], return_path].compact.join("" "") self.class.call(settings[:location], arguments, mail.destinations.collect(&:shellescape).join("" ""), mail) end"
